fips,state,county_state,year,overall_food_insecurity_rate,number_of_food_insecure_persons_overall,food_insecurity_rate_among_black_persons_all_ethnicities,food_insecurity_rate_among_hispanic_persons_any_race,food_insecurity_rate_among_white_non_hispanic_persons,snap_threshold,percent_fi_snap_threshold,percent_fi_snap_threshold_2,child_food_insecurity_rate,number_of_food_insecure_children,percent_food_insecure_children_in_hh_w_hh_incomes_below_185_fpl,percent_food_insecure_children_in_hh_w_hh_incomes_above_185_fpl,cost_per_meal,weighted_weekly_needed_by_fi,weighted_annual_food_budget_shortfall,ruc_code,percent_of_all_people_in_poverty_2023,percent_of_all_people_in_poverty_90_percent_confidence_inrerval_lower_bound,percent_of_people_in_poverty_2023_90_percent_confidence_interval_of_estimate_upper_bound,percent_of_childen_ages_0_17_in_poverty_2023,percent_of_childen_ages_0_17_in_poverty_2023_90_percent_confidence_interval_lower_bound,percent_of_childen_ages_0_17_in_poverty_2023_90_percent_confidence_interval_of_estimate_upper_bound,all_people_in_poverty_2023_90_percent_confidence_interval_lower_bound,all_people_in_poverty_2023_90_percent_confidence_interval_upper_bound,children_under_ages_0_17_in_poverty_2023_90_percent_confidence_interval_of_estimate_lower_bound,childen_ages_0_17_in_poverty_2023_upper_bound,percent_all_people_in_poverty_2023,lower_bound_all_people_in_poverty_2023,upper_bound_all_people_in_poverty_2023,percent_children_ages_0_17_in_poverty_2023,lower_bound_children_ages_0_17_in_poverty_2023,upper_bound_children_ages_0_17_in_poverty_2023,rural_urban_continuum_code_2023,urban_influence_code_2013,metro_2023,civilian_labor_force_2000,employed_2000,unemployed_2000,unemployment_rate_2000,civilian_labor_force_2001,employed_2001,unemployed_2001,unemployment_rate_2001,civilian_labor_force_2002,employed_2002,unemployed_2002,unemployment_rate_2002,civilian_labor_force_2003,employed_2003,unemployed_2003,unemployment_rate_2003,civilian_labor_force_2004,employed_2004,unemployed_2004,unemployment_rate_2004,civilian_labor_force_2005,employed_2005,unemployed_2005,unemployment_rate_2005,civilian_labor_force_2006,employed_2006,unemployed_2006,unemployment_rate_2006,civilian_labor_force_2007,employed_2007,unemployed_2007,unemployment_rate_2007,civilian_labor_force_2008,employed_2008,unemployed_2008,unemployment_rate_2008,civilian_labor_force_2009,employed_2009,unemployed_2009,unemployment_rate_2009,civilian_labor_force_2010,employed_2010,unemployed_2010,unemployment_rate_2010,civilian_labor_force_2011,employed_2011,unemployed_2011,unemployment_rate_2011,civilian_labor_force_2012,employed_2012,unemployed_2012,unemployment_rate_2012,civilian_labor_force_2013,employed_2013,unemployed_2013,unemployment_rate_2013,civilian_labor_force_2014,employed_2014,unemployed_2014,unemployment_rate_2014,civilian_labor_force_2015,employed_2015,unemployed_2015,unemployment_rate_2015,civilian_labor_force_2016,employed_2016,unemployed_2016,unemployment_rate_2016,civilian_labor_force_2017,employed_2017,unemployed_2017,unemployment_rate_2017,civilian_labor_force_2018,employed_2018,unemployed_2018,unemployment_rate_2018,civilian_labor_force_2019,employed_2019,unemployed_2019,unemployment_rate_2019,civilian_labor_force_2020,employed_2020,unemployed_2020,unemployment_rate_2020,civilian_labor_force_2021,employed_2021,unemployed_2021,unemployment_rate_2021,civilian_labor_force_2022,employed_2022,unemployed_2022,unemployment_rate_2022,civilian_labor_force_2023,employed_2023,unemployed_2023,unemployment_rate_2023,median_household_income_2022,med_hh_income_percent_of_state_total_2022,na,na_2,na_3,na_4,x1970,x1970_2,x1,x1970_3,na_5,na_6,na_7,na_8,x1980,x1980_2,x1_2,x1980_3,na_9,na_10,na_11,na_12,x1990,x1990_2,x1990_3,x1990_4,na_13,na_14,na_15,na_16,x2000,x2000_2,x2000_3,x2000_4,na_17,na_18,na_19,na_20,x2008,x2008_2,x2008_3,x2008_4,na_21,na_22,na_23,na_24,x2019,x2019_2,x2019_3,x2019_4,na_25,na_26,na_27,na_28
48047,TX,Brooks,2023,27.0%,1880,NA,34%,NA,165%,84%,17%,30.9%,400,73%,27%,$3.17,$19.79,"$1,128,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,22.2,37.2,45,30.4,59.6,9,9,0,2895,2696,199,6.9,3113,2928,185,5.9,3197,2954,243,7.6,3298,3028,270,8.2,3251,3007,244,7.5,3105,2893,212,6.8,3031,2840,191,6.3,3084,2917,167,5.4,3272,3098,174,5.3,3318,3009,309,9.3,2597,2285,312,12,2693,2397,296,11,2715,2479,236,8.7,2761,2510,251,9.1,2704,2492,212,7.8,2604,2344,260,10,2441,2152,289,11.8,2415,2214,201,8.3,2434,2277,157,6.5,2596,2464,132,5.1,2585,2309,276,10.7,2504,2277,227,9.1,2375,2231,144,6.1,2295,2168,127,5.5,35359,48.9,9,7,7,9,2714,664,309,266,68.7,16.8,7.8,6.7,2725,1012,450,407,59.3,22,9.8,8.9,2574,1016,826,313,54.4,21.5,17.5,6.6,2365,1103,926,323,50.1,23.4,19.6,6.8,1794,1509,830,432,39.3,33.1,18.2,9.5,1684,1629,1101,745,32.6,31.6,21.3,14.4
48061,TX,Cameron,2019,17.5%,73730,17%,21%,12%,165%,94%,6%,25.7%,33380,87%,13%,$2.37,$13.33,"$29,810,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,21.6,25.4,33.9,30,37.8,2,2,1,127525,118520,9005,7.1,131078,120830,10248,7.8,138254,125842,12412,9,142082,128489,13593,9.6,141769,129379,12390,8.7,140866,130014,10852,7.7,143072,133521,9551,6.7,142921,134360,8561,6,146091,136353,9738,6.7,151819,137116,14703,9.7,162522,144310,18212,11.2,165944,146311,19633,11.8,165860,148873,16987,10.2,166810,150060,16750,10,166204,152175,14029,8.4,163191,151483,11708,7.2,166111,154169,11942,7.2,165051,153499,11552,7,164717,154504,10213,6.2,165324,156197,9127,5.5,170184,152951,17233,10.1,176084,161984,14100,8,177980,167764,10216,5.7,181270,171454,9816,5.4,49583,68.6,2,4,2,2,42191,11869,5986,4793,65.1,18.3,9.2,7.4,59058,21574,13536,10994,56.2,20.5,12.9,10.5,69840,27591,25540,16732,50,19.7,18.3,12,83716,37615,40748,24985,44.8,20.1,21.8,13.4,85759,55691,55747,34448,37,24,24.1,14.9,72049,66219,63570,52232,28.4,26.1,25,20.6
48061,TX,Cameron,2020,17.9%,75390,24%,22%,10%,165%,90%,10%,28.3%,36370,91%,9%,$2.45,$12.99,"$29,708,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,21.6,25.4,33.9,30,37.8,2,2,1,127525,118520,9005,7.1,131078,120830,10248,7.8,138254,125842,12412,9,142082,128489,13593,9.6,141769,129379,12390,8.7,140866,130014,10852,7.7,143072,133521,9551,6.7,142921,134360,8561,6,146091,136353,9738,6.7,151819,137116,14703,9.7,162522,144310,18212,11.2,165944,146311,19633,11.8,165860,148873,16987,10.2,166810,150060,16750,10,166204,152175,14029,8.4,163191,151483,11708,7.2,166111,154169,11942,7.2,165051,153499,11552,7,164717,154504,10213,6.2,165324,156197,9127,5.5,170184,152951,17233,10.1,176084,161984,14100,8,177980,167764,10216,5.7,181270,171454,9816,5.4,49583,68.6,2,4,2,2,42191,11869,5986,4793,65.1,18.3,9.2,7.4,59058,21574,13536,10994,56.2,20.5,12.9,10.5,69840,27591,25540,16732,50,19.7,18.3,12,83716,37615,40748,24985,44.8,20.1,21.8,13.4,85759,55691,55747,34448,37,24,24.1,14.9,72049,66219,63570,52232,28.4,26.1,25,20.6
48061,TX,Cameron,2021,18.0%,75650,24%,19%,10%,165%,80%,20%,23.4%,29830,74%,26%,$3.09,$17.99,"$41,280,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,21.6,25.4,33.9,30,37.8,2,2,1,127525,118520,9005,7.1,131078,120830,10248,7.8,138254,125842,12412,9,142082,128489,13593,9.6,141769,129379,12390,8.7,140866,130014,10852,7.7,143072,133521,9551,6.7,142921,134360,8561,6,146091,136353,9738,6.7,151819,137116,14703,9.7,162522,144310,18212,11.2,165944,146311,19633,11.8,165860,148873,16987,10.2,166810,150060,16750,10,166204,152175,14029,8.4,163191,151483,11708,7.2,166111,154169,11942,7.2,165051,153499,11552,7,164717,154504,10213,6.2,165324,156197,9127,5.5,170184,152951,17233,10.1,176084,161984,14100,8,177980,167764,10216,5.7,181270,171454,9816,5.4,49583,68.6,2,4,2,2,42191,11869,5986,4793,65.1,18.3,9.2,7.4,59058,21574,13536,10994,56.2,20.5,12.9,10.5,69840,27591,25540,16732,50,19.7,18.3,12,83716,37615,40748,24985,44.8,20.1,21.8,13.4,85759,55691,55747,34448,37,24,24.1,14.9,72049,66219,63570,52232,28.4,26.1,25,20.6
48061,TX,Cameron,2022,21.9%,92480,30%,26%,13%,165%,82%,18%,27.2%,33780,76%,24%,$3.31,$20.54,"$57,606,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,21.6,25.4,33.9,30,37.8,2,2,1,127525,118520,9005,7.1,131078,120830,10248,7.8,138254,125842,12412,9,142082,128489,13593,9.6,141769,129379,12390,8.7,140866,130014,10852,7.7,143072,133521,9551,6.7,142921,134360,8561,6,146091,136353,9738,6.7,151819,137116,14703,9.7,162522,144310,18212,11.2,165944,146311,19633,11.8,165860,148873,16987,10.2,166810,150060,16750,10,166204,152175,14029,8.4,163191,151483,11708,7.2,166111,154169,11942,7.2,165051,153499,11552,7,164717,154504,10213,6.2,165324,156197,9127,5.5,170184,152951,17233,10.1,176084,161984,14100,8,177980,167764,10216,5.7,181270,171454,9816,5.4,49583,68.6,2,4,2,2,42191,11869,5986,4793,65.1,18.3,9.2,7.4,59058,21574,13536,10994,56.2,20.5,12.9,10.5,69840,27591,25540,16732,50,19.7,18.3,12,83716,37615,40748,24985,44.8,20.1,21.8,13.4,85759,55691,55747,34448,37,24,24.1,14.9,72049,66219,63570,52232,28.4,26.1,25,20.6
48061,TX,Cameron,2023,22.5%,95060,32%,28%,13%,165%,86%,14%,25.1%,31010,80%,19%,$2.92,$18.22,"$52,539,000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,21.6,25.4,33.9,30,37.8,2,2,1,127525,118520,9005,7.1,131078,120830,10248,7.8,138254,125842,12412,9,142082,128489,13593,9.6,141769,129379,12390,8.7,140866,130014,10852,7.7,143072,133521,9551,6.7,142921,134360,8561,6,146091,136353,9738,6.7,151819,137116,14703,9.7,162522,144310,18212,11.2,165944,146311,19633,11.8,165860,148873,16987,10.2,166810,150060,16750,10,166204,152175,14029,8.4,163191,151483,11708,7.2,166111,154169,11942,7.2,165051,153499,11552,7,164717,154504,10213,6.2,165324,156197,9127,5.5,170184,152951,17233,10.1,176084,161984,14100,8,177980,167764,10216,5.7,181270,171454,9816,5.4,49583,68.6,2,4,2,2,42191,11869,5986,4793,65.1,18.3,9.2,7.4,59058,21574,13536,10994,56.2,20.5,12.9,10.5,69840,27591,25540,16732,50,19.7,18.3,12,83716,37615,40748,24985,44.8,20.1,21.8,13.4,85759,55691,55747,34448,37,24,24.1,14.9,72049,66219,63570,52232,28.4,26.1,25,20.6
48105,TX,Crockett,2019,12.4%,430,NA,NA,NA,165%,55%,45%,22.3%,190,62%,38%,$2.59,$14.60,"$190,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,11.6,19,21.1,14.4,27.8,8,11,0,2048,1970,78,3.8,2041,1970,71,3.5,2108,2014,94,4.5,2176,2087,89,4.1,2090,2010,80,3.8,2044,1968,76,3.7,2028,1957,71,3.5,2070,2008,62,3,2207,2143,64,2.9,2288,2093,195,8.5,1725,1576,149,8.6,1715,1597,118,6.9,1769,1681,88,5,1880,1783,97,5.2,1930,1856,74,3.8,1901,1786,115,6,1737,1606,131,7.5,1667,1599,68,4.1,1621,1573,48,3,1618,1571,47,2.9,1546,1408,138,8.9,1474,1376,98,6.6,1432,1375,57,4,1503,1453,50,3.3,71851,99.4,11,6,7,8,1078,569,267,151,52.2,27.6,12.9,7.3,1236,732,286,234,49.7,29.4,11.5,9.4,1075,674,413,388,42.2,26.4,16.2,15.2,1007,770,605,277,37.9,29,22.8,10.4,948,678,652,242,37.6,26.9,25.9,9.6,756,563,647,243,34.2,25.5,29.3,11
48105,TX,Crockett,2020,14.5%,490,NA,NA,NA,165%,63%,37%,25.1%,200,67%,33%,$2.81,$14.94,"$222,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,11.6,19,21.1,14.4,27.8,8,11,0,2048,1970,78,3.8,2041,1970,71,3.5,2108,2014,94,4.5,2176,2087,89,4.1,2090,2010,80,3.8,2044,1968,76,3.7,2028,1957,71,3.5,2070,2008,62,3,2207,2143,64,2.9,2288,2093,195,8.5,1725,1576,149,8.6,1715,1597,118,6.9,1769,1681,88,5,1880,1783,97,5.2,1930,1856,74,3.8,1901,1786,115,6,1737,1606,131,7.5,1667,1599,68,4.1,1621,1573,48,3,1618,1571,47,2.9,1546,1408,138,8.9,1474,1376,98,6.6,1432,1375,57,4,1503,1453,50,3.3,71851,99.4,11,6,7,8,1078,569,267,151,52.2,27.6,12.9,7.3,1236,732,286,234,49.7,29.4,11.5,9.4,1075,674,413,388,42.2,26.4,16.2,15.2,1007,770,605,277,37.9,29,22.8,10.4,948,678,652,242,37.6,26.9,25.9,9.6,756,563,647,243,34.2,25.5,29.3,11
48105,TX,Crockett,2021,11.4%,340,NA,NA,7%,165%,41%,59%,19.0%,120,16%,84%,$3.23,$18.83,"$194,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,11.6,19,21.1,14.4,27.8,8,11,0,2048,1970,78,3.8,2041,1970,71,3.5,2108,2014,94,4.5,2176,2087,89,4.1,2090,2010,80,3.8,2044,1968,76,3.7,2028,1957,71,3.5,2070,2008,62,3,2207,2143,64,2.9,2288,2093,195,8.5,1725,1576,149,8.6,1715,1597,118,6.9,1769,1681,88,5,1880,1783,97,5.2,1930,1856,74,3.8,1901,1786,115,6,1737,1606,131,7.5,1667,1599,68,4.1,1621,1573,48,3,1618,1571,47,2.9,1546,1408,138,8.9,1474,1376,98,6.6,1432,1375,57,4,1503,1453,50,3.3,71851,99.4,11,6,7,8,1078,569,267,151,52.2,27.6,12.9,7.3,1236,732,286,234,49.7,29.4,11.5,9.4,1075,674,413,388,42.2,26.4,16.2,15.2,1007,770,605,277,37.9,29,22.8,10.4,948,678,652,242,37.6,26.9,25.9,9.6,756,563,647,243,34.2,25.5,29.3,11
48105,TX,Crockett,2022,15.2%,450,NA,NA,9%,165%,38%,62%,21.6%,110,9%,91%,$3.46,$21.42,"$292,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,11.6,19,21.1,14.4,27.8,8,11,0,2048,1970,78,3.8,2041,1970,71,3.5,2108,2014,94,4.5,2176,2087,89,4.1,2090,2010,80,3.8,2044,1968,76,3.7,2028,1957,71,3.5,2070,2008,62,3,2207,2143,64,2.9,2288,2093,195,8.5,1725,1576,149,8.6,1715,1597,118,6.9,1769,1681,88,5,1880,1783,97,5.2,1930,1856,74,3.8,1901,1786,115,6,1737,1606,131,7.5,1667,1599,68,4.1,1621,1573,48,3,1618,1571,47,2.9,1546,1408,138,8.9,1474,1376,98,6.6,1432,1375,57,4,1503,1453,50,3.3,71851,99.4,11,6,7,8,1078,569,267,151,52.2,27.6,12.9,7.3,1236,732,286,234,49.7,29.4,11.5,9.4,1075,674,413,388,42.2,26.4,16.2,15.2,1007,770,605,277,37.9,29,22.8,10.4,948,678,652,242,37.6,26.9,25.9,9.6,756,563,647,243,34.2,25.5,29.3,11
48105,TX,Crockett,2023,14.4%,410,NA,NA,13%,165%,53%,47%,NA,NA,NA,NA,$3.09,$19.30,"$240,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,11.6,19,21.1,14.4,27.8,8,11,0,2048,1970,78,3.8,2041,1970,71,3.5,2108,2014,94,4.5,2176,2087,89,4.1,2090,2010,80,3.8,2044,1968,76,3.7,2028,1957,71,3.5,2070,2008,62,3,2207,2143,64,2.9,2288,2093,195,8.5,1725,1576,149,8.6,1715,1597,118,6.9,1769,1681,88,5,1880,1783,97,5.2,1930,1856,74,3.8,1901,1786,115,6,1737,1606,131,7.5,1667,1599,68,4.1,1621,1573,48,3,1618,1571,47,2.9,1546,1408,138,8.9,1474,1376,98,6.6,1432,1375,57,4,1503,1453,50,3.3,71851,99.4,11,6,7,8,1078,569,267,151,52.2,27.6,12.9,7.3,1236,732,286,234,49.7,29.4,11.5,9.4,1075,674,413,388,42.2,26.4,16.2,15.2,1007,770,605,277,37.9,29,22.8,10.4,948,678,652,242,37.6,26.9,25.9,9.6,756,563,647,243,34.2,25.5,29.3,11
48109,TX,Culberson,2019,19.0%,420,NA,24%,17%,165%,94%,6%,34.6%,220,82%,18%,$2.95,$16.63,"$212,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,15.6,25.4,33.6,23,44.2,9,12,0,1495,1409,86,5.8,1547,1474,73,4.7,1606,1510,96,6,1599,1510,89,5.6,1545,1463,82,5.3,1655,1589,66,4,1637,1585,52,3.2,1753,1705,48,2.7,1756,1704,52,3,1814,1743,71,3.9,1034,960,74,7.2,1018,945,73,7.2,987,928,59,6,1017,965,52,5.1,1012,969,43,4.2,1041,997,44,4.2,1000,959,41,4.1,916,882,34,3.7,968,938,30,3.1,1034,991,43,4.2,1126,1052,74,6.6,1075,1023,52,4.8,1159,1126,33,2.8,1246,1206,40,3.2,52160,72.2,12,9,9,9,871,330,149,184,56.8,21.5,9.7,12,901,428,130,158,55.7,26.5,8,9.8,912,602,201,236,46.7,30.9,10.3,12.1,781,492,261,247,43.9,27.6,14.7,13.9,538,505,198,244,36.2,34,13.3,16.4,429,765,151,262,26.7,47.6,9.4,16.3
48109,TX,Culberson,2020,19.8%,430,NA,27%,NA,165%,85%,16%,36.4%,210,87%,13%,$2.96,$15.73,"$205,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,15.6,25.4,33.6,23,44.2,9,12,0,1495,1409,86,5.8,1547,1474,73,4.7,1606,1510,96,6,1599,1510,89,5.6,1545,1463,82,5.3,1655,1589,66,4,1637,1585,52,3.2,1753,1705,48,2.7,1756,1704,52,3,1814,1743,71,3.9,1034,960,74,7.2,1018,945,73,7.2,987,928,59,6,1017,965,52,5.1,1012,969,43,4.2,1041,997,44,4.2,1000,959,41,4.1,916,882,34,3.7,968,938,30,3.1,1034,991,43,4.2,1126,1052,74,6.6,1075,1023,52,4.8,1159,1126,33,2.8,1246,1206,40,3.2,52160,72.2,12,9,9,9,871,330,149,184,56.8,21.5,9.7,12,901,428,130,158,55.7,26.5,8,9.8,912,602,201,236,46.7,30.9,10.3,12.1,781,492,261,247,43.9,27.6,14.7,13.9,538,505,198,244,36.2,34,13.3,16.4,429,765,151,262,26.7,47.6,9.4,16.3
48109,TX,Culberson,2021,17.3%,380,NA,24%,NA,165%,88%,12%,28.7%,160,79%,21%,$3.31,$19.26,"$222,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,15.6,25.4,33.6,23,44.2,9,12,0,1495,1409,86,5.8,1547,1474,73,4.7,1606,1510,96,6,1599,1510,89,5.6,1545,1463,82,5.3,1655,1589,66,4,1637,1585,52,3.2,1753,1705,48,2.7,1756,1704,52,3,1814,1743,71,3.9,1034,960,74,7.2,1018,945,73,7.2,987,928,59,6,1017,965,52,5.1,1012,969,43,4.2,1041,997,44,4.2,1000,959,41,4.1,916,882,34,3.7,968,938,30,3.1,1034,991,43,4.2,1126,1052,74,6.6,1075,1023,52,4.8,1159,1126,33,2.8,1246,1206,40,3.2,52160,72.2,12,9,9,9,871,330,149,184,56.8,21.5,9.7,12,901,428,130,158,55.7,26.5,8,9.8,912,602,201,236,46.7,30.9,10.3,12.1,781,492,261,247,43.9,27.6,14.7,13.9,538,505,198,244,36.2,34,13.3,16.4,429,765,151,262,26.7,47.6,9.4,16.3
48109,TX,Culberson,2022,20.9%,460,NA,32%,NA,165%,71%,30%,36.8%,120,90%,10%,$3.64,$22.55,"$315,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,15.6,25.4,33.6,23,44.2,9,12,0,1495,1409,86,5.8,1547,1474,73,4.7,1606,1510,96,6,1599,1510,89,5.6,1545,1463,82,5.3,1655,1589,66,4,1637,1585,52,3.2,1753,1705,48,2.7,1756,1704,52,3,1814,1743,71,3.9,1034,960,74,7.2,1018,945,73,7.2,987,928,59,6,1017,965,52,5.1,1012,969,43,4.2,1041,997,44,4.2,1000,959,41,4.1,916,882,34,3.7,968,938,30,3.1,1034,991,43,4.2,1126,1052,74,6.6,1075,1023,52,4.8,1159,1126,33,2.8,1246,1206,40,3.2,52160,72.2,12,9,9,9,871,330,149,184,56.8,21.5,9.7,12,901,428,130,158,55.7,26.5,8,9.8,912,602,201,236,46.7,30.9,10.3,12.1,781,492,261,247,43.9,27.6,14.7,13.9,538,505,198,244,36.2,34,13.3,16.4,429,765,151,262,26.7,47.6,9.4,16.3
48109,TX,Culberson,2023,20.0%,440,NA,NA,NA,165%,92%,8%,27.3%,130,98%,2%,$3.20,$20.02,"$267,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,15.6,25.4,33.6,23,44.2,9,12,0,1495,1409,86,5.8,1547,1474,73,4.7,1606,1510,96,6,1599,1510,89,5.6,1545,1463,82,5.3,1655,1589,66,4,1637,1585,52,3.2,1753,1705,48,2.7,1756,1704,52,3,1814,1743,71,3.9,1034,960,74,7.2,1018,945,73,7.2,987,928,59,6,1017,965,52,5.1,1012,969,43,4.2,1041,997,44,4.2,1000,959,41,4.1,916,882,34,3.7,968,938,30,3.1,1034,991,43,4.2,1126,1052,74,6.6,1075,1023,52,4.8,1159,1126,33,2.8,1246,1206,40,3.2,52160,72.2,12,9,9,9,871,330,149,184,56.8,21.5,9.7,12,901,428,130,158,55.7,26.5,8,9.8,912,602,201,236,46.7,30.9,10.3,12.1,781,492,261,247,43.9,27.6,14.7,13.9,538,505,198,244,36.2,34,13.3,16.4,429,765,151,262,26.7,47.6,9.4,16.3
48127,TX,Dimmit,2019,20.1%,2100,NA,26%,20%,165%,94%,6%,30.1%,920,74%,26%,$2.38,$13.39,"$853,000",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,21.8,32.8,36.3,25.8,46.8,7,6,0,3872,3532,340,8.8,3878,3578,300,7.7,4025,3655,370,9.2,4248,3847,401,9.4,3995,3635,360,9,3830,3512,318,8.3,3831,3536,295,7.7,3961,3709,252,6.4,3970,3708,262,6.6,4210,3791,419,10,3861,3453,408,10.6,4911,4519,392,8,5751,5418,333,5.8,6769,6427,342,5.1,7648,7355,293,3.8,7164,6830,334,4.7,6242,5796,446,7.1,6441,6113,328,5.1,7303,7082,221,3,7384,7197,187,2.5,6461,6049,412,6.4,5928,5599,329,5.5,6180,5942,238,3.9,6288,6085,203,3.2,44312,61.3,6,9,6,7,3206,488,138,203,79.5,12.1,3.4,5,3635,1117,449,426,64.6,19.9,8,7.6,3374,1026,770,438,60.2,18.3,13.7,7.8,2734,1571,1072,605,45.7,26.3,17.9,10.1,2481,1883,1137,556,41,31.1,18.8,9.2,1324,1868,1407,571,25.6,36.1,27.2,11
48127,TX,Dimmit,2020,23.1%,2370,NA,28%,16%,165%,84%,16%,33.0%,960,78%,22%,$2.24,$11.91,"$856,000",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,21.8,32.8,36.3,25.8,46.8,7,6,0,3872,3532,340,8.8,3878,3578,300,7.7,4025,3655,370,9.2,4248,3847,401,9.4,3995,3635,360,9,3830,3512,318,8.3,3831,3536,295,7.7,3961,3709,252,6.4,3970,3708,262,6.6,4210,3791,419,10,3861,3453,408,10.6,4911,4519,392,8,5751,5418,333,5.8,6769,6427,342,5.1,7648,7355,293,3.8,7164,6830,334,4.7,6242,5796,446,7.1,6441,6113,328,5.1,7303,7082,221,3,7384,7197,187,2.5,6461,6049,412,6.4,5928,5599,329,5.5,6180,5942,238,3.9,6288,6085,203,3.2,44312,61.3,6,9,6,7,3206,488,138,203,79.5,12.1,3.4,5,3635,1117,449,426,64.6,19.9,8,7.6,3374,1026,770,438,60.2,18.3,13.7,7.8,2734,1571,1072,605,45.7,26.3,17.9,10.1,2481,1883,1137,556,41,31.1,18.8,9.2,1324,1868,1407,571,25.6,36.1,27.2,11
48127,TX,Dimmit,2021,25.4%,2240,NA,27%,16%,165%,82%,18%,31.0%,790,67%,33%,$2.73,$15.92,"$1,082,000",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,21.8,32.8,36.3,25.8,46.8,7,6,0,3872,3532,340,8.8,3878,3578,300,7.7,4025,3655,370,9.2,4248,3847,401,9.4,3995,3635,360,9,3830,3512,318,8.3,3831,3536,295,7.7,3961,3709,252,6.4,3970,3708,262,6.6,4210,3791,419,10,3861,3453,408,10.6,4911,4519,392,8,5751,5418,333,5.8,6769,6427,342,5.1,7648,7355,293,3.8,7164,6830,334,4.7,6242,5796,446,7.1,6441,6113,328,5.1,7303,7082,221,3,7384,7197,187,2.5,6461,6049,412,6.4,5928,5599,329,5.5,6180,5942,238,3.9,6288,6085,203,3.2,44312,61.3,6,9,6,7,3206,488,138,203,79.5,12.1,3.4,5,3635,1117,449,426,64.6,19.9,8,7.6,3374,1026,770,438,60.2,18.3,13.7,7.8,2734,1571,1072,605,45.7,26.3,17.9,10.1,2481,1883,1137,556,41,31.1,18.8,9.2,1324,1868,1407,571,25.6,36.1,27.2,11
48127,TX,Dimmit,2022,28.5%,2470,NA,33%,17%,165%,93%,7%,33.3%,800,78%,22%,$2.97,$18.42,"$1,380,000",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,21.8,32.8,36.3,25.8,46.8,7,6,0,3872,3532,340,8.8,3878,3578,300,7.7,4025,3655,370,9.2,4248,3847,401,9.4,3995,3635,360,9,3830,3512,318,8.3,3831,3536,295,7.7,3961,3709,252,6.4,3970,3708,262,6.6,4210,3791,419,10,3861,3453,408,10.6,4911,4519,392,8,5751,5418,333,5.8,6769,6427,342,5.1,7648,7355,293,3.8,7164,6830,334,4.7,6242,5796,446,7.1,6441,6113,328,5.1,7303,7082,221,3,7384,7197,187,2.5,6461,6049,412,6.4,5928,5599,329,5.5,6180,5942,238,3.9,6288,6085,203,3.2,44312,61.3,6,9,6,7,3206,488,138,203,79.5,12.1,3.4,5,3635,1117,449,426,64.6,19.9,8,7.6,3374,1026,770,438,60.2,18.3,13.7,7.8,2734,1571,1072,605,45.7,26.3,17.9,10.1,2481,1883,1137,556,41,31.1,18.8,9.2,1324,1868,1407,571,25.6,36.1,27.2,11
